Clavage	N	Type	abundance	gen_length	subject_id
True	8924	D right	5	31	IGHD2-2
True	8924	J	5	48	IGHJ4
True	8925	V	41	296	IGHV3-11
True	8925	D left	41	18	IGHD6-25
True	8925	D right	41	18	IGHD6-25
True	8925	J	41	50	IGHJ3
False	8926	V	22	296	IGHV1-18
True	8926	D left	22	20	IGHD1-26
True	8926	D right	22	20	IGHD1-26
True	8926	J	22	48	IGHJ4
True	8927	V	15	296	IGHV3-11
True	8927	D left	15	20	IGHD5-5
False	8927	D right	15	20	IGHD5-5
True	8927	J	15	48	IGHJ4
True	8928	V	15	299	IGHV4-30-4
False	8929	V	26	296	IGHV3-23
True	8929	D left	26	21	IGHD6-19
True	8929	D right	26	21	IGHD6-19
True	8929	J	26	48	IGHJ4
True	8930	V	21	299	IGHV4-39
True	8930	D left	21	31	IGHD2-2
True	8930	D right	21	31	IGHD2-2
True	8930	J	21	48	IGHJ4
True	8931	V	11	298	IGHV3-9
True	8931	D left	11	18	IGHD6-6
True	8931	D right	11	18	IGHD6-6
True	8931	J	11	62	IGHJ6
True	8932	V	12	293	IGHV3-53
True	8932	D left	12	28	IGHD2-21
False	8932	D right	12	28	IGHD2-21
True	8932	J	12	51	IGHJ5
True	8933	V	32	296	IGHV1-3
True	8933	D left	32	21	IGHD6-19
False	8933	D right	32	21	IGHD6-19
True	8934	V	67	296	IGHV7-4-1
True	8934	D left	67	31	IGHD2-2
True	8934	D right	67	31	IGHD2-2
True	8934	J	67	51	IGHJ5
True	8935	V	12	293	IGHV3-53
False	8935	D left	12	23	IGHD5-12
True	8935	D right	12	23	IGHD5-12
True	8935	J	12	51	IGHJ5
True	8936	V	21	296	IGHV3-11
True	8936	D left	21	11	IGHD7-27
False	8936	D right	21	11	IGHD7-27
True	8936	J	21	50	IGHJ3
True	8937	V	7	296	IGHV3-23
True	8937	D left	7	20	IGHD5-24
False	8937	D right	7	20	IGHD5-24
True	8937	J	7	48	IGHJ4
True	8938	V	9	296	IGHV3-33
True	8938	D left	9	31	IGHD3/OR15-3b
True	8938	D right	9	31	IGHD3/OR15-3b
True	8938	J	9	51	IGHJ5
True	8939	V	24	298	IGHV3-43
True	8939	D left	24	31	IGHD3-10
True	8939	D right	24	31	IGHD3-10
True	8939	J	24	51	IGHJ5
False	8940	V	19	296	IGHV3-23
True	8940	D left	19	21	IGHD6-13
True	8940	D right	19	21	IGHD6-13
True	8940	J	19	48	IGHJ4
True	8941	V	10	298	IGHV3-9
True	8941	D left	10	31	IGHD3-10
True	8941	D right	10	31	IGHD3-10
True	8941	J	10	62	IGHJ6
True	8942	V	7	296	IGHV7-4-1
True	8942	D left	7	21	IGHD6-13
True	8942	D right	7	21	IGHD6-13
True	8942	J	7	48	IGHJ4
True	8943	V	10	296	IGHV1-18
True	8943	D left	10	21	IGHD6-19
True	8943	D right	10	21	IGHD6-19
True	8943	J	10	48	IGHJ4
True	8944	V	16	296	IGHV3-30-3
True	8944	D left	16	31	IGHD2-2
True	8944	D right	16	31	IGHD2-2
True	8944	J	16	62	IGHJ6
True	8945	V	9	293	IGHV3-53
True	8945	D left	9	31	IGHD3-22
False	8945	D right	9	31	IGHD3-22
True	8945	J	9	48	IGHJ4
True	8946	V	13	296	IGHV3-74
True	8946	D left	13	19	IGHD4-23
True	8946	D right	13	19	IGHD4-23
True	8946	J	13	48	IGHJ4
False	8947	V	7	296	IGHV3-30
True	8947	D left	7	31	IGHD2-8
True	8947	D right	7	31	IGHD2-8
True	8947	J	7	48	IGHJ4
True	8948	V	27	299	IGHV4-31
True	8948	D left	27	23	IGHD5-12
True	8948	D right	27	23	IGHD5-12
False	8948	J	27	48	IGHJ4
False	8949	V	44	291	IGHV3-66
True	8949	D left	44	18	IGHD6-25
True	8949	D right	44	18	IGHD6-25
True	8949	J	44	48	IGHJ4
True	8950	V	13	293	IGHV4-59
True	8950	D left	13	31	IGHD3-9
True	8950	D right	13	31	IGHD3-9
True	8950	J	13	51	IGHJ5
True	8951	V	12	296	IGHV1-69
True	8951	D left	12	31	IGHD3-9
True	8951	D right	12	31	IGHD3-9
True	8951	J	12	48	IGHJ4
False	8952	V	28	296	IGHV3-48
True	8952	D left	28	16	IGHD4-17
False	8952	D right	28	16	IGHD4-17
True	8952	J	28	53	IGHJ2
True	8953	V	15	293	IGHV4-59
False	8953	D left	15	21	IGHD6-19
True	8953	D right	15	21	IGHD6-19
True	8953	J	15	51	IGHJ5
True	8954	V	7	296	IGHV1-69
True	8954	D left	7	30	IGHD3-10
True	8954	D right	7	30	IGHD3-10
True	8954	J	7	48	IGHJ4
True	8955	V	8	299	IGHV4-39
True	8955	D left	8	21	IGHD6-19
True	8955	D right	8	21	IGHD6-19
True	8955	J	8	51	IGHJ5
False	8956	V	10	296	IGHV7-4-1
True	8956	D left	10	17	IGHD1-14
False	8956	D right	10	17	IGHD1-14
True	8956	J	10	48	IGHJ4
True	8957	V	64	296	IGHV1-69
True	8957	D left	64	20	IGHD1-26
True	8957	D right	64	20	IGHD1-26
True	8957	J	64	48	IGHJ4
True	8958	V	5	296	IGHV1-69
True	8958	D left	5	30	IGHD3-10
True	8958	D right	5	30	IGHD3-10
True	8958	J	5	48	IGHJ4
True	8959	V	10	293	IGHV3-53
True	8959	D left	10	28	IGHD2-21
True	8959	D right	10	28	IGHD2-21
True	8959	J	10	48	IGHJ4
True	8960	V	16	296	IGHV1-3
False	8960	D left	16	20	IGHD5-5
True	8960	D right	16	20	IGHD5-5
True	8960	J	16	62	IGHJ6
True	8961	V	30	296	IGHV7-4-1
True	8961	D left	30	21	IGHD6-13
False	8961	D right	30	21	IGHD6-13
True	8961	J	30	48	IGHJ4
False	8962	V	15	302	IGHV3-15
True	8962	D left	15	20	IGHD1-26
True	8962	D right	15	20	IGHD1-26
True	8962	J	15	48	IGHJ4
False	8963	V	48	291	IGHV3-66
True	8963	D left	48	20	IGHD5-24
True	8963	D right	48	20	IGHD5-24
True	8963	J	48	48	IGHJ4
True	8964	V	9	296	IGHV1-69
True	8964	D left	9	28	IGHD2-21
True	8964	D right	9	28	IGHD2-21
True	8964	J	9	51	IGHJ5
False	8965	V	19	296	IGHV3-30
True	8965	D left	19	21	IGHD6-19
True	8965	D right	19	21	IGHD6-19
True	8965	J	19	51	IGHJ5
False	8966	V	6	291	IGHV3-66
True	8966	D left	6	20	IGHD5-5
True	8966	D right	6	20	IGHD5-5
True	8966	J	6	48	IGHJ4
True	8967	V	7	296	IGHV3-23
True	8967	D left	7	21	IGHD6-19
True	8967	D right	7	21	IGHD6-19
True	8967	J	7	48	IGHJ4
False	8968	V	20	296	IGHV1-69
True	8968	D left	20	37	IGHD3-16
True	8968	D right	20	37	IGHD3-16
True	8968	J	20	62	IGHJ6
True	8969	V	11	296	IGHV1-69
True	8969	D left	11	16	IGHD4-11
False	8969	D right	11	16	IGHD4-11
True	8969	J	11	53	IGHJ2
True	8970	V	10	296	IGHV5-51
True	8970	D left	10	16	IGHD4-17
True	8970	D right	10	16	IGHD4-17
True	8970	J	10	62	IGHJ6
True	8971	V	6	296	IGHV3-7
True	8971	D left	6	37	IGHD3-16
True	8971	D right	6	37	IGHD3-16
True	8971	J	6	48	IGHJ4
True	8972	V	48	296	IGHV5-51
True	8972	D left	48	31	IGHD3-22
True	8972	D right	48	31	IGHD3-22
True	8972	J	48	62	IGHJ6
True	8973	V	31	296	IGHV1-69
False	8973	D left	31	31	IGHD3-22
True	8973	D right	31	31	IGHD3-22
True	8973	J	31	48	IGHJ4
True	8974	V	25	296	IGHV3-74
True	8974	D left	25	37	IGHD3-16
True	8974	D right	25	37	IGHD3-16
True	8974	J	25	48	IGHJ4
True	8975	V	11	296	IGHV7-4-1
True	8975	D left	11	31	IGHD2-2
True	8975	D right	11	31	IGHD2-2
True	8975	J	11	62	IGHJ6
False	8976	V	8	296	IGHV7-4-1
True	8976	D left	8	21	IGHD6-19
False	8976	D right	8	21	IGHD6-19
True	8976	J	8	51	IGHJ5
True	8977	V	27	296	IGHV3-30-3
True	8977	D left	27	30	IGHD3-10
True	8977	D right	27	30	IGHD3-10
True	8977	J	27	48	IGHJ4
True	8978	V	72	296	IGHV1-69
True	8978	D left	72	17	IGHD1-20
False	8978	D right	72	17	IGHD1-20
True	8978	J	72	51	IGHJ5
False	8979	V	69	299	IGHV4-61
True	8979	D left	69	21	IGHD6-19
True	8979	D right	69	21	IGHD6-19
True	8979	J	69	62	IGHJ6
False	8980	V	21	302	IGHV3-15
True	8980	D left	21	23	IGHD5/OR15-5b
True	8980	D right	21	23	IGHD5/OR15-5b
True	8980	J	21	52	IGHJ1
True	8981	V	6	296	IGHV7-4-1
True	8981	D left	6	31	IGHD3-10
True	8981	D right	6	31	IGHD3-10
True	8981	J	6	50	IGHJ3
True	8982	V	9	298	IGHV3-9
True	8982	D left	9	28	IGHD2-21
True	8982	D right	9	28	IGHD2-21
True	8982	J	9	48	IGHJ4
False	8983	V	7	294	IGHV1-69
True	8983	D left	7	20	IGHD5-5
True	8983	D right	7	20	IGHD5-5
True	8983	J	7	48	IGHJ4
True	8984	V	59	299	IGHV4-31
True	8984	D left	59	21	IGHD6-19
True	8984	D right	59	21	IGHD6-19
True	8984	J	59	48	IGHJ4
True	8985	V	31	296	IGHV5-51
True	8985	D left	31	31	IGHD2-8
True	8985	D right	31	31	IGHD2-8
True	8985	J	31	53	IGHJ2
True	8986	V	42	301	IGHV2-5
True	8986	D left	42	17	IGHD1-20
False	8986	D right	42	17	IGHD1-20
True	8986	J	42	51	IGHJ5
True	8987	V	14	302	IGHV3-15
True	8987	D left	14	28	IGHD2-21
True	8987	D right	14	28	IGHD2-21
True	8987	J	14	62	IGHJ6
True	8988	V	39	293	IGHV3-53
True	8988	D left	39	31	IGHD3-10
True	8988	D right	39	31	IGHD3-10
True	8988	J	39	48	IGHJ4
True	8989	V	35	302	IGHV3-72
True	8989	D left	35	31	IGHD2-2
True	8989	D right	35	31	IGHD2-2
True	8989	J	35	51	IGHJ5
False	8990	V	27	296	IGHV3-7
True	8990	D left	27	37	IGHD3-16
True	8990	D right	27	37	IGHD3-16
True	8990	J	27	48	IGHJ4
True	8991	V	5	296	IGHV3-23
True	8991	D left	5	21	IGHD6-13
True	8991	D right	5	21	IGHD6-13
True	8991	J	5	62	IGHJ6
True	8992	V	9	296	IGHV3-74
True	8992	D left	9	37	IGHD3-16
True	8992	D right	9	37	IGHD3-16
True	8992	J	9	48	IGHJ4
True	8993	V	63	296	IGHV1-69
True	8993	D left	63	37	IGHD3-16
True	8993	D right	63	37	IGHD3-16
True	8993	J	63	62	IGHJ6
True	8994	V	5	293	IGHV4-59
True	8994	D left	5	31	IGHD3-3
True	8994	D right	5	31	IGHD3-3
True	8994	J	5	62	IGHJ6
True	8995	V	6	296	IGHV3-74
True	8995	D left	6	20	IGHD5-24
True	8995	D right	6	20	IGHD5-24
True	8995	J	6	48	IGHJ4
True	8996	V	17	299	IGHV4-61
False	8996	D left	17	31	IGHD3-22
True	8996	D right	17	31	IGHD3-22
True	8996	J	17	48	IGHJ4
False	8997	V	34	296	IGHV3-30-3
True	8997	D left	34	20	IGHD5-24
True	8997	D right	34	20	IGHD5-24
True	8997	J	34	62	IGHJ6
False	8998	V	6	296	IGHV7-4-1
True	8998	D left	6	20	IGHD5-24
True	8998	D right	6	20	IGHD5-24
True	8998	J	6	62	IGHJ6
False	8999	V	9	296	IGHV1-3
True	8999	D left	9	20	IGHD1-26
True	8999	D right	9	20	IGHD1-26
False	8999	J	9	50	IGHJ3
False	9000	V	7	296	IGHV3-30
True	9000	D left	7	31	IGHD2-15
True	9000	D right	7	31	IGHD2-15
True	9000	J	7	62	IGHJ6
False	9001	V	10	296	IGHV3-30
True	9001	D left	10	31	IGHD3-10
True	9001	D right	10	31	IGHD3-10
True	9001	J	10	48	IGHJ4
True	9002	V	13	296	IGHV3-11
True	9002	D left	13	31	IGHD3-22
True	9002	D right	13	31	IGHD3-22
True	9002	J	13	48	IGHJ4
False	9003	V	14	296	IGHV3-74
True	9003	D left	14	31	IGHD3-3
True	9003	D right	14	31	IGHD3-3
True	9003	J	14	51	IGHJ5
True	9004	V	34	296	IGHV1-69
True	9004	D left	34	31	IGHD3-9
True	9004	D right	34	31	IGHD3-9
True	9004	J	34	50	IGHJ3
True	9005	V	11	298	IGHV3-43
False	9005	D left	11	18	IGHD6-6
True	9005	D right	11	18	IGHD6-6
True	9005	J	11	50	IGHJ3
True	9006	V	10	299	IGHV4-61
True	9006	D left	10	17	IGHD1-14
True	9006	D right	10	17	IGHD1-14
True	9006	J	10	62	IGHJ6
True	9007	V	8	296	IGHV3-23
True	9007	D left	8	30	IGHD3-10
True	9007	D right	8	30	IGHD3-10
True	9007	J	8	53	IGHJ2
False	9008	V	7	296	IGHV1-69
True	9008	D left	7	31	IGHD2-15
True	9008	D right	7	31	IGHD2-15
True	9008	J	7	50	IGHJ3
False	9009	V	8	294	IGHV1-2
True	9009	D left	8	28	IGHD2-21
True	9009	D right	8	28	IGHD2-21
True	9009	J	8	48	IGHJ4
True	9010	V	7	293	IGHV4-59
True	9010	D left	7	31	IGHD3-9
True	9010	D right	7	31	IGHD3-9
True	9010	J	7	48	IGHJ4
True	9011	V	27	293	IGHV4-59
True	9011	D left	27	31	IGHD3-9
True	9011	D right	27	31	IGHD3-9
False	9011	J	27	53	IGHJ2
False	9012	V	25	298	IGHV3-43
True	9012	D left	25	31	IGHD2-15
True	9012	D right	25	31	IGHD2-15
True	9012	J	25	62	IGHJ6
False	9013	V	133	296	IGHV1-8
True	9013	D left	133	21	IGHD6-19
True	9013	D right	133	21	IGHD6-19
True	9013	J	133	48	IGHJ4
True	9014	V	5	296	IGHV7-4-1
True	9014	D left	5	20	IGHD5-24
True	9014	D right	5	20	IGHD5-24
True	9014	J	5	50	IGHJ3
True	9015	V	5	296	IGHV3-11
True	9015	D left	5	20	IGHD5-24
True	9015	D right	5	20	IGHD5-24
True	9015	J	5	48	IGHJ4
True	9016	V	22	293	IGHV3-53
True	9016	D left	22	20	IGHD1-26
False	9016	D right	22	20	IGHD1-26
True	9016	J	22	48	IGHJ4
False	9017	V	18	296	IGHV3-23
True	9017	D left	18	16	IGHD4-11
False	9017	D right	18	16	IGHD4-11
True	9017	J	18	48	IGHJ4
True	9018	V	41	299	IGHV4-31
True	9018	D left	41	31	IGHD2-2
True	9018	D right	41	31	IGHD2-2
True	9018	J	41	62	IGHJ6
True	9019	V	24	296	IGHV3-23
True	9019	D left	24	31	IGHD2-15
True	9019	D right	24	31	IGHD2-15
True	9019	J	24	62	IGHJ6
True	9020	V	28	296	IGHV7-4-1
True	9020	D left	28	37	IGHD3-16
True	9020	D right	28	37	IGHD3-16
True	9020	J	28	62	IGHJ6
False	9021	V	37	296	IGHV3-74
True	9021	D left	37	21	IGHD6-19
True	9021	D right	37	21	IGHD6-19
True	9021	J	37	51	IGHJ5
True	9022	V	5	296	IGHV3-21
True	9022	D left	5	20	IGHD5-24
False	9022	D right	5	20	IGHD5-24
True	9022	J	5	51	IGHJ5
False	9023	V	68	296	IGHV1-18
True	9023	D left	68	31	IGHD3-10
True	9023	D right	68	31	IGHD3-10
True	9023	J	68	48	IGHJ4
True	9024	V	24	296	IGHV3-30-3
True	9024	D left	24	21	IGHD6-13
False	9024	D right	24	21	IGHD6-13
True	9024	J	24	51	IGHJ5
False	9025	V	55	296	IGHV3-30
True	9025	D left	55	31	IGHD2/OR15-2b
True	9025	D right	55	31	IGHD2/OR15-2b
True	9025	J	55	51	IGHJ5
True	9026	V	7	293	IGHV3-53
False	9026	D left	7	31	IGHD2-15
True	9026	D right	7	31	IGHD2-15
True	9026	J	7	53	IGHJ2
True	9027	V	15	299	IGHV4-30-4
True	9027	D left	15	31	IGHD3-10
True	9027	D right	15	31	IGHD3-10
False	9027	J	15	50	IGHJ3
True	9028	V	20	296	IGHV4-4
True	9028	D left	20	37	IGHD3-16
True	9028	D right	20	37	IGHD3-16
True	9028	J	20	51	IGHJ5
True	9029	V	12	296	IGHV1-69
True	9029	D left	12	21	IGHD6-19
True	9029	D right	12	21	IGHD6-19
True	9029	J	12	48	IGHJ4
False	9030	V	20	302	IGHV3-49
True	9030	D left	20	30	IGHD3-10
True	9030	D right	20	30	IGHD3-10
True	9030	J	20	53	IGHJ2
False	9031	V	6	296	IGHV3-48
True	9031	D left	6	31	IGHD3-9
True	9031	D right	6	31	IGHD3-9
False	9031	J	6	48	IGHJ4
False	9032	V	8	296	IGHV3-30-3
True	9032	D left	8	21	IGHD6-19
False	9032	D right	8	21	IGHD6-19
True	9032	J	8	48	IGHJ4
False	9033	V	17	296	IGHV1-69
True	9033	D left	17	31	IGHD3-3
True	9033	D right	17	31	IGHD3-3
True	9033	J	17	62	IGHJ6
False	9034	V	5	296	IGHV7-4-1
True	9034	D left	5	31	IGHD3-3
True	9034	D right	5	31	IGHD3-3
False	9034	J	5	48	IGHJ4
True	9035	V	21	299	IGHV4-39
True	9035	D left	21	17	IGHD1-1
True	9035	D right	21	17	IGHD1-1
True	9035	J	21	48	IGHJ4
True	9036	V	5	297	IGHV2-5
True	9036	D left	5	37	IGHD3-16
True	9036	D right	5	37	IGHD3-16
True	9036	J	5	50	IGHJ3
False	9037	V	9	296	IGHV1-69
True	9037	D left	9	11	IGHD7-27
True	9037	D right	9	11	IGHD7-27
True	9037	J	9	62	IGHJ6
True	9038	V	41	298	IGHV3-43
True	9038	D left	41	11	IGHD7-27
False	9038	D right	41	11	IGHD7-27
True	9038	J	41	62	IGHJ6
True	9039	V	8	293	IGHV4-59
True	9039	D left	8	37	IGHD3-16
True	9039	D right	8	37	IGHD3-16
True	9039	J	8	51	IGHJ5
True	9040	V	19	296	IGHV1-69
True	9040	D left	19	31	IGHD3-22
True	9040	D right	19	31	IGHD3-22
True	9040	J	19	51	IGHJ5
False	9041	V	62	296	IGHV3-30-3
True	9041	D left	62	31	IGHD3-10
True	9041	D right	62	31	IGHD3-10
True	9041	J	62	48	IGHJ4
True	9042	V	10	296	IGHV7-4-1
True	9042	D left	10	31	IGHD3-10
True	9042	D right	10	31	IGHD3-10
True	9042	J	10	51	IGHJ5
False	9043	V	20	296	IGHV1-8
True	9043	D left	20	17	IGHD1-7
True	9043	D right	20	17	IGHD1-7
True	9043	J	20	48	IGHJ4
True	9044	V	23	298	IGHV3-43
True	9044	D left	23	31	IGHD3-10
True	9044	D right	23	31	IGHD3-10
True	9044	J	23	50	IGHJ3
True	9045	V	15	298	IGHV3-9
True	9045	D left	15	31	IGHD3-3
False	9045	D right	15	31	IGHD3-3
True	9045	J	15	52	IGHJ1
False	9046	V	26	296	IGHV3-64
True	9046	J	26	62	IGHJ6
True	9047	V	14	294	IGHV1-2
True	9047	D left	14	20	IGHD1-26
True	9047	D right	14	20	IGHD1-26
True	9047	J	14	62	IGHJ6
False	9048	V	28	302	IGHV3-73
True	9048	D left	28	17	IGHD1-7
False	9048	D right	28	17	IGHD1-7
True	9048	J	28	48	IGHJ4
True	9049	V	64	296	IGHV7-4-1
True	9049	D left	64	28	IGHD2-21
True	9049	D right	64	28	IGHD2-21
True	9049	J	64	52	IGHJ1
False	9050	V	15	302	IGHV3-15
True	9050	D left	15	31	IGHD3-3
True	9050	D right	15	31	IGHD3-3
True	9050	J	15	48	IGHJ4
True	9051	V	11	296	IGHV7-4-1
True	9051	D left	11	31	IGHD2-8
True	9051	D right	11	31	IGHD2-8
True	9051	J	11	50	IGHJ3
False	9052	V	30	296	IGHV3-11
True	9052	D left	30	30	IGHD3-10
True	9052	D right	30	30	IGHD3-10
True	9052	J	30	48	IGHJ4
False	9053	V	48	293	IGHV3-53
False	9053	D left	48	31	IGHD3-10
True	9053	D right	48	31	IGHD3-10
True	9053	J	48	50	IGHJ3
True	9054	V	15	296	IGHV1-69
True	9054	D left	15	23	IGHD5-12
True	9054	D right	15	23	IGHD5-12
True	9054	J	15	48	IGHJ4
False	9055	V	5	296	IGHV1-69
True	9055	D left	5	37	IGHD3-16
True	9055	D right	5	37	IGHD3-16
True	9055	J	5	51	IGHJ5
True	9056	V	32	296	IGHV3-33
True	9056	D left	32	21	IGHD6-13
True	9056	D right	32	21	IGHD6-13
True	9056	J	32	50	IGHJ3
True	9057	V	9	296	IGHV3-30-3
True	9057	D left	9	31	IGHD3-10
True	9057	D right	9	31	IGHD3-10
True	9057	J	9	51	IGHJ5
False	9058	V	18	296	IGHV3-30
True	9058	D left	18	21	IGHD6-19
False	9058	D right	18	21	IGHD6-19
False	9058	J	18	51	IGHJ5
True	9059	V	7	296	IGHV7-4-1
True	9059	D left	7	30	IGHD3-10
True	9059	D right	7	30	IGHD3-10
True	9059	J	7	51	IGHJ5
False	9060	V	45	296	IGHV1-8
True	9060	D left	45	31	IGHD3-10
True	9060	D right	45	31	IGHD3-10
True	9060	J	45	50	IGHJ3
False	9061	V	6	299	IGHV4-31
True	9061	D left	6	20	IGHD5-24
True	9061	D right	6	20	IGHD5-24
True	9061	J	6	62	IGHJ6
True	9062	V	10	299	IGHV4-61
True	9062	D left	10	16	IGHD4-17
True	9062	D right	10	16	IGHD4-17
True	9062	J	10	51	IGHJ5
False	9063	V	13	296	IGHV7-4-1
True	9063	D left	13	20	IGHD5-24
True	9063	D right	13	20	IGHD5-24
True	9063	J	13	62	IGHJ6
False	9064	V	7	296	IGHV7-4-1
True	9064	D left	7	30	IGHD3-10
True	9064	D right	7	30	IGHD3-10
True	9064	J	7	48	IGHJ4
False	9065	V	55	296	IGHV3-74
True	9065	D left	55	37	IGHD3-16
True	9065	D right	55	37	IGHD3-16
True	9065	J	55	62	IGHJ6
False	9066	V	8	296	IGHV1-3
True	9066	D left	8	31	IGHD2/OR15-2b
True	9066	D right	8	31	IGHD2/OR15-2b
True	9066	J	8	51	IGHJ5
True	9067	V	17	296	IGHV5-51
True	9067	D left	17	31	IGHD3-3
True	9067	D right	17	31	IGHD3-3
True	9067	J	17	62	IGHJ6
True	9068	V	29	296	IGHV3-30
True	9068	D left	29	21	IGHD6-13
False	9068	D right	29	21	IGHD6-13
True	9068	J	29	48	IGHJ4
False	9069	V	19	296	IGHV1-69
True	9069	D left	19	31	IGHD3-22
True	9069	D right	19	31	IGHD3-22
True	9069	J	19	50	IGHJ3
False	9070	V	14	299	IGHV4-39
True	9070	D left	14	31	IGHD3-22
True	9070	D right	14	31	IGHD3-22
True	9070	J	14	48	IGHJ4
False	9071	V	52	296	IGHV3-74
True	9071	D left	52	18	IGHD6-6
False	9071	D right	52	18	IGHD6-6
True	9071	J	52	53	IGHJ2
True	9072	V	14	296	IGHV3-74
True	9072	D left	14	31	IGHD3-9
True	9072	D right	14	31	IGHD3-9
False	9073	V	33	296	IGHV1-8
True	9073	D left	33	31	IGHD3-22
True	9073	D right	33	31	IGHD3-22
True	9073	J	33	62	IGHJ6
True	9074	V	8	296	IGHV1-69
True	9074	D left	8	28	IGHD2-21
True	9074	D right	8	28	IGHD2-21
True	9074	J	8	51	IGHJ5
True	9075	V	12	296	IGHV3-74
True	9075	D left	12	37	IGHD3-16
True	9075	D right	12	37	IGHD3-16
True	9075	J	12	48	IGHJ4
False	9076	V	51	296	IGHV7-4-1
True	9076	D left	51	30	IGHD3-10
True	9076	D right	51	30	IGHD3-10
True	9076	J	51	62	IGHJ6
True	9077	V	22	296	IGHV1-69
True	9077	D left	22	18	IGHD6-25
False	9077	D right	22	18	IGHD6-25
True	9077	J	22	62	IGHJ6
True	9078	V	23	296	IGHV3-48
True	9078	D left	23	21	IGHD6-19
True	9078	D right	23	21	IGHD6-19
True	9078	J	23	62	IGHJ6
False	9079	V	12	296	IGHV3-21
True	9079	D left	12	20	IGHD1-26
True	9079	D right	12	20	IGHD1-26
True	9079	J	12	48	IGHJ4
True	9080	V	11	296	IGHV3-30-3
True	9080	D left	11	31	IGHD2/OR15-2b
True	9080	D right	11	31	IGHD2/OR15-2b
True	9080	J	11	51	IGHJ5
False	9081	V	24	296	IGHV1-2
True	9081	D left	24	28	IGHD2-21
True	9081	D right	24	28	IGHD2-21
True	9081	J	24	48	IGHJ4
True	9082	V	20	305	IGHV6-1
False	9082	D left	20	21	IGHD6-19
True	9082	D right	20	21	IGHD6-19
True	9082	J	20	52	IGHJ1
False	9083	V	37	293	IGHV3-53
True	9083	D left	37	20	IGHD5-24
False	9083	D right	37	20	IGHD5-24
True	9083	J	37	48	IGHJ4
False	9084	V	12	291	IGHV3-66
True	9084	D left	12	20	IGHD1-26
True	9084	D right	12	20	IGHD1-26
True	9084	J	12	48	IGHJ4
False	9085	V	61	296	IGHV4-4
True	9085	D left	61	31	IGHD3-22
True	9085	D right	61	31	IGHD3-22
True	9085	J	61	52	IGHJ1
True	9086	V	38	296	IGHV3-7
True	9086	D left	38	21	IGHD6-19
True	9086	D right	38	21	IGHD6-19
True	9086	J	38	50	IGHJ3
True	9087	V	17	296	IGHV3-11
True	9087	D left	17	23	IGHD5-12
True	9087	D right	17	23	IGHD5-12
True	9087	J	17	48	IGHJ4
True	9088	V	19	293	IGHV4-59
True	9088	D left	19	17	IGHD1-1
True	9088	D right	19	17	IGHD1-1
False	9088	J	19	51	IGHJ5
True	9089	V	16	293	IGHV4-59
True	9089	D left	16	37	IGHD3-16
True	9089	D right	16	37	IGHD3-16
True	9089	J	16	51	IGHJ5
True	9090	V	12	296	IGHV3-23
True	9090	D left	12	31	IGHD2-2
True	9090	D right	12	31	IGHD2-2
True	9090	J	12	48	IGHJ4
False	9091	V	7	299	IGHV4-39
True	9091	D left	7	30	IGHD3-10
True	9091	D right	7	30	IGHD3-10
True	9091	J	7	48	IGHJ4
False	9092	V	22	296	IGHV3-23
True	9092	D left	22	17	IGHD1-7
True	9092	D right	22	17	IGHD1-7
True	9092	J	22	50	IGHJ3
False	9093	V	52	298	IGHV3-9
True	9093	D left	52	31	IGHD2-2
True	9093	D right	52	31	IGHD2-2
True	9093	J	52	62	IGHJ6
True	9094	V	92	296	IGHV3-30
True	9094	D left	92	31	IGHD3-9
True	9094	D right	92	31	IGHD3-9
True	9094	J	92	48	IGHJ4
False	9095	V	66	293	IGHV3-53
True	9095	D left	66	20	IGHD5-24
True	9095	D right	66	20	IGHD5-24
True	9095	J	66	48	IGHJ4
True	9096	V	47	296	IGHV3-33
True	9096	D left	47	21	IGHD6-19
True	9096	D right	47	21	IGHD6-19
False	9096	J	47	48	IGHJ4
True	9097	V	11	296	IGHV1-69
True	9097	D left	11	30	IGHD3-10
True	9097	D right	11	30	IGHD3-10
True	9097	J	11	48	IGHJ4
True	9098	V	5	296	IGHV1-69
True	9098	D left	5	28	IGHD2-21
True	9098	D right	5	28	IGHD2-21
True	9098	J	5	51	IGHJ5
True	9099	V	13	296	IGHV3-30
True	9099	D left	13	19	IGHD4-23
True	9099	D right	13	19	IGHD4-23
True	9099	J	13	52	IGHJ1
True	9100	V	9	296	IGHV3-33
True	9100	D left	9	31	IGHD3-22
True	9100	D right	9	31	IGHD3-22
True	9100	J	9	62	IGHJ6
False	9101	V	34	294	IGHV3-30-3
True	9101	D left	34	21	IGHD6-13
True	9101	D right	34	21	IGHD6-13
True	9101	J	34	48	IGHJ4
True	9102	V	28	296	IGHV4-4
True	9102	D left	28	31	IGHD3/OR15-3b
True	9102	D right	28	31	IGHD3/OR15-3b
True	9102	J	28	48	IGHJ4
False	9103	V	10	296	IGHV1-69
True	9103	D left	10	31	IGHD3-10
True	9103	D right	10	31	IGHD3-10
True	9103	J	10	48	IGHJ4
False	9104	V	39	296	IGHV1-24
True	9104	D left	39	30	IGHD3-10
True	9104	D right	39	30	IGHD3-10
True	9104	J	39	62	IGHJ6
False	9105	V	30	296	IGHV1-69
True	9105	D left	30	30	IGHD3-10
True	9105	D right	30	30	IGHD3-10
True	9105	J	30	50	IGHJ3
