Clavage	N	Type	abundance	gen_length	palindrome_len	perc_identity	subject_id
False	5018	V	14	296	0	92.91	IGHV3-21
True	5018	D left	14	30	0	100.0	IGHD3-10
True	5018	D right	14	30	2	100.0	IGHD3-10
True	5018	J	14	62	0	100.0	IGHJ6
False	5019	V	26	296	1	99.32	IGHV5-51
True	5019	D left	26	20	0	100.0	IGHD5-5
False	5019	D right	26	20	1	100.0	IGHD5-5
True	5019	J	26	48	1	100.0	IGHJ4
True	5020	V	36	296	0	100.0	IGHV5-51
True	5020	D left	36	19	0	100.0	IGHD4-23
True	5020	D right	36	19	1	100.0	IGHD4-23
True	5020	J	36	52	0	100.0	IGHJ1
True	5021	V	46	296	0	100.0	IGHV5-51
True	5021	D left	46	31	0	100.0	IGHD2-2
True	5021	D right	46	31	0	100.0	IGHD2-2
True	5021	J	46	62	0	100.0	IGHJ6
False	5022	V	11	296	2	98.31	IGHV3-33
True	5022	D left	11	21	0	100.0	IGHD6-19
True	5022	D right	11	21	0	100.0	IGHD6-19
True	5022	J	11	48	0	95.0	IGHJ4
False	5023	V	13	296	3	98.99	IGHV3-21
True	5023	D left	13	20	0	100.0	IGHD5-5
True	5023	D right	13	20	0	100.0	IGHD5-5
False	5023	J	13	62	0	98.25	IGHJ6
True	5024	V	51	296	0	97.29	IGHV5-51
True	5024	D left	51	37	0	100.0	IGHD3-16
True	5024	D right	51	37	0	100.0	IGHD3-16
True	5024	J	51	53	0	100.0	IGHJ2
True	5025	V	163	296	0	98.93	IGHV3-64D
False	5026	V	28	296	2	100.0	IGHV1-69
True	5026	D left	28	20	1	100.0	IGHD5-5
True	5026	D right	28	20	0	100.0	IGHD5-5
True	5026	J	28	53	0	100.0	IGHJ2
True	5027	V	14	296	0	100.0	IGHV1-46
True	5027	D left	14	31	0	100.0	IGHD2-8
True	5027	D right	14	31	0	100.0	IGHD2-8
True	5027	J	14	51	1	100.0	IGHJ5
True	5028	V	35	302	0	92.69	IGHV3-72
True	5028	D left	35	31	1	100.0	IGHD2-8
True	5028	D right	35	31	0	100.0	IGHD2-8
True	5028	J	35	51	0	100.0	IGHJ5
True	5029	V	15	296	0	95.89	IGHV3-23
True	5029	D left	15	28	0	100.0	IGHD2-21
True	5029	D right	15	28	0	100.0	IGHD2-21
True	5029	J	15	48	0	96.77	IGHJ4
True	5030	V	36	299	1	100.0	IGHV4-61
False	5030	D left	36	20	0	100.0	IGHD5-5
True	5030	D right	36	20	0	100.0	IGHD5-5
False	5030	J	36	48	0	100.0	IGHJ4
False	5031	V	16	299	0	100.0	IGHV4-39
True	5031	D left	16	31	0	100.0	IGHD3-22
True	5031	D right	16	31	0	100.0	IGHD3-22
True	5031	J	16	48	2	100.0	IGHJ4
False	5032	V	12	296	0	100.0	IGHV1-18
True	5032	D left	12	21	1	100.0	IGHD6-13
True	5032	D right	12	21	0	100.0	IGHD6-13
True	5032	J	12	62	0	98.04	IGHJ6
False	5033	V	39	296	0	100.0	IGHV5-51
False	5033	D left	39	16	0	100.0	IGHD4-11
True	5033	D right	39	16	0	100.0	IGHD4-11
True	5033	J	39	48	0	100.0	IGHJ4
False	5034	V	36	299	6	100.0	IGHV4-31
True	5034	D left	36	20	0	100.0	IGHD1-26
False	5034	D right	36	20	0	100.0	IGHD1-26
True	5034	J	36	50	0	100.0	IGHJ3
False	5035	V	91	293	1	100.0	IGHV4-34
True	5035	D left	91	31	0	100.0	IGHD2-15
True	5035	D right	91	31	0	100.0	IGHD2-15
True	5035	J	91	51	0	100.0	IGHJ5
True	5036	V	37	293	0	100.0	IGHV4-59
True	5036	D left	37	20	1	100.0	IGHD5-5
True	5036	D right	37	20	0	100.0	IGHD5-5
False	5036	J	37	62	3	100.0	IGHJ6
True	5037	V	41	296	0	93.54	IGHV3-11
True	5037	D left	41	31	1	100.0	IGHD2/OR15-2b
True	5037	D right	41	31	1	100.0	IGHD2/OR15-2b
True	5037	J	41	62	0	97.56	IGHJ6
True	5038	V	36	299	0	93.92	IGHV4-39
True	5038	D left	36	31	0	100.0	IGHD2/OR15-2b
True	5038	D right	36	31	0	100.0	IGHD2/OR15-2b
False	5038	J	36	48	3	94.29	IGHJ4
True	5039	V	36	293	0	100.0	IGHV4-34
False	5039	D left	36	31	0	100.0	IGHD3-3
True	5039	D right	36	31	0	100.0	IGHD3-3
True	5039	J	36	62	1	97.3	IGHJ6
True	5040	V	13	296	0	96.6	IGHV1-18
True	5040	D left	13	21	0	100.0	IGHD6-19
True	5040	D right	13	21	0	100.0	IGHD6-19
True	5040	J	13	48	1	97.14	IGHJ4
True	5041	V	13	296	1	88.5	IGHV1-69
True	5042	V	100	302	0	87.07	IGHV3-49
True	5042	D left	100	37	0	100.0	IGHD3-16
True	5042	D right	100	37	0	100.0	IGHD3-16
True	5042	J	100	51	1	95.0	IGHJ5
True	5043	V	11	299	1	100.0	IGHV4-39
True	5043	D left	11	37	1	100.0	IGHD3-16
True	5043	D right	11	37	1	100.0	IGHD3-16
True	5043	J	11	48	1	100.0	IGHJ4
True	5044	V	16	296	2	94.58	IGHV1-18
True	5044	D left	16	31	0	100.0	IGHD2-15
True	5044	D right	16	31	1	100.0	IGHD2-15
False	5045	V	8	296	1	100.0	IGHV1-18
True	5045	D left	8	21	0	100.0	IGHD6-19
True	5045	D right	8	21	0	100.0	IGHD6-19
True	5045	J	8	51	1	100.0	IGHJ5
False	5046	V	29	293	1	100.0	IGHV4-34
True	5046	D left	29	16	1	100.0	IGHD4-11
True	5046	D right	29	16	0	100.0	IGHD4-11
False	5046	J	29	48	1	100.0	IGHJ4
True	5047	V	26	299	0	100.0	IGHV4-39
True	5047	D left	26	20	0	100.0	IGHD1-26
True	5047	D right	26	20	0	100.0	IGHD1-26
True	5047	J	26	62	1	100.0	IGHJ6
False	5048	V	30	296	1	93.92	IGHV1-2
True	5048	D left	30	31	0	100.0	IGHD3-22
True	5048	D right	30	31	0	100.0	IGHD3-22
True	5048	J	30	48	0	97.14	IGHJ4
False	5049	V	44	294	0	87.76	IGHV3-30-3
True	5049	D left	44	31	0	93.33	IGHD2-2
True	5049	D right	44	31	0	93.33	IGHD2-2
True	5049	J	44	51	0	100.0	IGHJ5
True	5050	V	20	293	1	100.0	IGHV4-34
True	5050	D left	20	31	0	100.0	IGHD3-22
True	5050	D right	20	31	0	100.0	IGHD3-22
False	5050	J	20	48	1	100.0	IGHJ4
True	5051	V	35	296	0	100.0	IGHV3-74
False	5051	D left	35	21	0	100.0	IGHD6-19
True	5051	D right	35	21	0	100.0	IGHD6-19
True	5051	J	35	48	1	100.0	IGHJ4
True	5052	V	18	294	0	100.0	IGHV5-a
True	5052	D left	18	20	0	100.0	IGHD1-26
True	5052	D right	18	20	0	100.0	IGHD1-26
True	5052	J	18	62	0	100.0	IGHJ6
False	5053	V	42	293	2	100.0	IGHV4-34
True	5053	D left	42	31	1	100.0	IGHD2-15
True	5053	D right	42	31	0	100.0	IGHD2-15
False	5053	J	42	51	2	100.0	IGHJ5
True	5054	V	91	299	0	88.81	IGHV4-39
False	5054	D left	91	20	1	90.91	IGHD5-5
True	5054	D right	91	20	0	90.91	IGHD5-5
True	5054	J	91	48	0	93.75	IGHJ4
True	5055	V	49	293	0	100.0	IGHV4-34
False	5055	D left	49	31	1	100.0	IGHD3-3
True	5055	D right	49	31	0	100.0	IGHD3-3
True	5055	J	49	62	0	100.0	IGHJ6
True	5056	V	6	296	1	96.27	IGHV1-69
True	5056	D left	6	18	0	100.0	IGHD6-6
False	5056	D right	6	18	2	100.0	IGHD6-6
True	5056	J	6	51	0	100.0	IGHJ5
False	5057	V	25	296	1	98.99	IGHV4-4
True	5057	D left	25	31	0	100.0	IGHD3-10
True	5057	D right	25	31	0	100.0	IGHD3-10
True	5057	J	25	62	1	100.0	IGHJ6
False	5058	V	19	296	0	100.0	IGHV1-69
True	5058	D left	19	31	0	100.0	IGHD2-2
True	5058	D right	19	31	0	100.0	IGHD2-2
True	5058	J	19	51	1	100.0	IGHJ5
False	5059	V	15	296	0	100.0	IGHV3-48
True	5059	D left	15	31	0	100.0	IGHD2-15
True	5059	D right	15	31	0	100.0	IGHD2-15
True	5059	J	15	62	0	100.0	IGHJ6
False	5060	V	53	294	2	98.3	IGHV5-a
True	5060	D left	53	21	0	100.0	IGHD6-13
False	5060	D right	53	21	2	100.0	IGHD6-13
True	5060	J	53	51	0	100.0	IGHJ5
False	5061	V	6	296	2	100.0	IGHV1-18
True	5061	D left	6	20	0	100.0	IGHD5-5
True	5061	D right	6	20	0	100.0	IGHD5-5
True	5061	J	6	51	0	100.0	IGHJ5
True	5062	V	19	296	0	95.59	IGHV3-7
True	5062	D left	19	21	0	100.0	IGHD6-19
False	5062	D right	19	21	0	100.0	IGHD6-19
True	5062	J	19	53	0	100.0	IGHJ2
False	5063	V	12	296	0	100.0	IGHV1-46
False	5063	D left	12	20	0	100.0	IGHD1-26
True	5063	D right	12	20	0	100.0	IGHD1-26
True	5063	J	12	62	0	100.0	IGHJ6
True	5064	V	17	296	0	88.14	IGHV3-23
True	5064	D left	17	28	1	100.0	IGHD2-21
True	5064	D right	17	28	0	100.0	IGHD2-21
True	5064	J	17	62	0	95.35	IGHJ6
False	5065	V	9	296	1	95.27	IGHV3-33
True	5065	D left	9	37	0	100.0	IGHD3-16
True	5065	D right	9	37	0	100.0	IGHD3-16
True	5065	J	9	48	0	100.0	IGHJ4
False	5066	V	32	296	2	100.0	IGHV5-51
True	5066	J	32	62	0	100.0	IGHJ6
True	5067	V	8	298	0	82.64	IGHV3-43
True	5067	D left	8	20	0	100.0	IGHD5-5
True	5067	D right	8	20	1	100.0	IGHD5-5
True	5067	J	8	51	0	100.0	IGHJ5
False	5068	V	43	298	0	100.0	IGHV3-43
True	5068	D left	43	21	1	100.0	IGHD6-13
True	5068	D right	43	21	1	100.0	IGHD6-13
True	5068	J	43	62	0	100.0	IGHJ6
True	5069	V	45	296	0	92.54	IGHV3-11
True	5069	D left	45	31	0	100.0	IGHD3-3
True	5069	D right	45	31	1	100.0	IGHD3-3
True	5069	J	45	48	0	92.0	IGHJ4
False	5070	V	11	296	0	92.23	IGHV5-51
True	5070	D left	11	23	0	100.0	IGHD5/OR15-5b
True	5070	D right	11	23	0	100.0	IGHD5/OR15-5b
True	5070	J	11	48	2	100.0	IGHJ4
False	5071	V	21	296	1	98.65	IGHV3-21
False	5071	D left	21	21	0	100.0	IGHD6-19
False	5071	D right	21	21	2	100.0	IGHD6-19
True	5071	J	21	51	1	94.87	IGHJ5
False	5072	V	12	296	2	97.3	IGHV3-21
True	5072	D left	12	16	0	100.0	IGHD4-17
False	5072	D right	12	16	1	100.0	IGHD4-17
True	5072	J	12	62	1	100.0	IGHJ6
False	5073	V	27	293	2	100.0	IGHV3-53
True	5073	D left	27	21	0	100.0	IGHD6-19
True	5073	D right	27	21	0	100.0	IGHD6-19
True	5073	J	27	62	0	98.18	IGHJ6
False	5074	V	16	296	0	98.31	IGHV3-30
True	5074	D left	16	21	0	100.0	IGHD6-19
True	5074	D right	16	21	0	100.0	IGHD6-19
True	5074	J	16	48	0	100.0	IGHJ4
False	5075	V	15	296	2	99.66	IGHV3-7
False	5075	D left	15	31	0	100.0	IGHD3-22
True	5075	D right	15	31	0	100.0	IGHD3-22
True	5075	J	15	48	1	100.0	IGHJ4
True	5076	V	13	302	1	95.68	IGHV3-72
True	5076	D left	13	31	0	100.0	IGHD2/OR15-2b
True	5076	D right	13	31	0	100.0	IGHD2/OR15-2b
True	5076	J	13	48	1	100.0	IGHJ4
True	5077	V	28	296	0	93.58	IGHV3-48
True	5078	V	12	299	0	90.17	IGHV4-39
False	5078	D left	12	20	1	100.0	IGHD5-5
True	5078	D right	12	20	0	100.0	IGHD5-5
True	5078	J	12	48	0	94.59	IGHJ4
True	5079	V	36	293	0	100.0	IGHV4-34
True	5079	D left	36	28	0	100.0	IGHD2-21
True	5079	D right	36	28	0	100.0	IGHD2-21
True	5079	J	36	51	0	100.0	IGHJ5
False	5080	V	11	293	2	100.0	IGHV3-66
True	5080	D left	11	31	0	100.0	IGHD3-22
True	5080	D right	11	31	0	100.0	IGHD3-22
True	5080	J	11	48	0	97.06	IGHJ4
True	5081	V	22	293	0	100.0	IGHV4-34
True	5081	D left	22	31	0	100.0	IGHD3-3
True	5081	D right	22	31	0	100.0	IGHD3-3
True	5081	J	22	62	0	100.0	IGHJ6
False	5082	V	10	298	0	100.0	IGHV3-43
True	5082	D left	10	37	3	100.0	IGHD3-16
True	5082	D right	10	37	0	100.0	IGHD3-16
True	5082	J	10	62	0	100.0	IGHJ6
True	5083	V	24	299	0	95.97	IGHV4-61
True	5083	J	24	51	0	97.5	IGHJ5
False	5084	V	31	294	0	96.26	IGHV1-2
True	5084	D left	31	31	0	100.0	IGHD3-3
True	5084	D right	31	31	0	100.0	IGHD3-3
True	5084	J	31	63	1	100.0	IGHJ6
False	5085	V	14	296	2	96.62	IGHV3-21
True	5085	D left	14	21	0	100.0	IGHD6-19
True	5085	D right	14	21	0	100.0	IGHD6-19
False	5085	J	14	48	2	97.5	IGHJ4
False	5086	V	176	296	0	89.19	IGHV3-21
True	5086	D left	176	31	0	100.0	IGHD3-10
True	5086	D right	176	31	0	100.0	IGHD3-10
True	5086	J	176	48	0	100.0	IGHJ4
False	5087	V	26	299	1	100.0	IGHV4-39
True	5087	D left	26	31	0	100.0	IGHD3-10
True	5087	D right	26	31	0	100.0	IGHD3-10
True	5087	J	26	51	0	100.0	IGHJ5
False	5088	V	28	296	2	100.0	IGHV1-69
True	5088	D left	28	21	0	100.0	IGHD6-19
False	5088	D right	28	21	0	100.0	IGHD6-19
False	5088	J	28	48	2	100.0	IGHJ4
True	5089	V	54	296	0	84.41	IGHV1-24
True	5089	D left	54	37	0	100.0	IGHD3-16
True	5089	D right	54	37	0	100.0	IGHD3-16
True	5089	J	54	48	1	100.0	IGHJ4
False	5090	V	123	296	1	95.61	IGHV1-24
True	5090	D left	123	31	0	100.0	IGHD2-8
True	5090	D right	123	31	1	100.0	IGHD2-8
False	5091	V	29	296	2	96.28	IGHV3-23
True	5091	D left	29	31	0	100.0	IGHD2-15
True	5091	D right	29	31	0	100.0	IGHD2-15
True	5091	J	29	62	0	100.0	IGHJ6
False	5092	V	11	299	1	95.32	IGHV4-39
True	5092	D left	11	31	0	100.0	IGHD3-3
True	5092	D right	11	31	1	100.0	IGHD3-3
True	5092	J	11	48	0	100.0	IGHJ4
True	5093	V	59	293	0	100.0	IGHV4-34
False	5093	D left	59	31	0	100.0	IGHD3-3
True	5093	D right	59	31	1	100.0	IGHD3-3
True	5093	J	59	48	0	97.37	IGHJ4
False	5094	V	40	296	2	91.55	IGHV1-69
True	5094	D left	40	31	0	94.12	IGHD2-8
True	5094	D right	40	31	0	94.12	IGHD2-8
True	5094	J	40	51	0	100.0	IGHJ5
False	5095	V	11	296	0	100.0	IGHV3-30
True	5095	D left	11	21	0	100.0	IGHD6-13
True	5095	D right	11	21	0	100.0	IGHD6-13
True	5095	J	11	62	0	98.18	IGHJ6
False	5096	V	12	296	1	96.62	IGHV3-30
True	5096	D left	12	30	1	100.0	IGHD3-10
True	5096	D right	12	30	0	100.0	IGHD3-10
True	5096	J	12	51	0	100.0	IGHJ5
True	5097	V	12	296	0	100.0	IGHV3-21
True	5097	D left	12	17	0	100.0	IGHD1-1
False	5097	D right	12	17	3	100.0	IGHD1-1
True	5097	J	12	48	0	97.37	IGHJ4
False	5098	V	55	296	2	100.0	IGHV3-30
True	5098	D left	55	31	0	100.0	IGHD3-22
True	5098	D right	55	31	0	100.0	IGHD3-22
True	5098	J	55	51	0	100.0	IGHJ5
True	5099	V	15	299	0	99.66	IGHV4-39
True	5099	D left	15	31	0	100.0	IGHD3-9
True	5099	D right	15	31	0	100.0	IGHD3-9
True	5099	J	15	51	2	100.0	IGHJ5
False	5100	V	20	294	0	98.64	IGHV4-b
True	5100	D left	20	31	0	100.0	IGHD3-10
True	5100	D right	20	31	0	100.0	IGHD3-10
True	5100	J	20	48	0	100.0	IGHJ4
False	5101	V	19	298	1	100.0	IGHV3-43D
True	5101	D left	19	20	3	100.0	IGHD5-24
True	5101	D right	19	20	1	100.0	IGHD5-24
True	5101	J	19	51	0	100.0	IGHJ5
False	5102	V	21	293	0	90.1	IGHV4-34
True	5102	D left	21	23	1	100.0	IGHD5-12
True	5102	D right	21	23	0	100.0	IGHD5-12
True	5102	J	21	53	1	97.06	IGHJ2
False	5103	V	43	294	0	100.0	IGHV1-2
True	5103	D left	43	31	0	100.0	IGHD3-10
True	5103	D right	43	31	0	100.0	IGHD3-10
True	5103	J	43	48	0	100.0	IGHJ4
True	5104	V	150	298	0	87.97	IGHV3-43
True	5104	D left	150	31	0	100.0	IGHD3-10
True	5104	D right	150	31	1	100.0	IGHD3-10
True	5104	J	150	62	0	100.0	IGHJ6
True	5105	V	12	298	0	100.0	IGHV3-9
True	5105	D left	12	20	1	100.0	IGHD1-26
True	5105	D right	12	20	1	100.0	IGHD1-26
True	5105	J	12	62	0	100.0	IGHJ6
True	5106	V	6	293	1	92.78	IGHV3-53
True	5106	D left	6	31	0	100.0	IGHD2-15
True	5106	D right	6	31	0	100.0	IGHD2-15
True	5106	J	6	48	0	100.0	IGHJ4
True	5107	V	56	296	0	84.62	IGHV3-48
True	5107	D left	56	21	0	100.0	IGHD6-19
True	5107	D right	56	21	1	100.0	IGHD6-19
True	5107	J	56	53	0	93.02	IGHJ2
True	5108	V	6	296	0	96.6	IGHV3-74
True	5108	D left	6	20	1	100.0	IGHD5-24
True	5108	D right	6	20	0	100.0	IGHD5-24
True	5108	J	6	48	0	97.44	IGHJ4
True	5109	V	39	296	0	96.27	IGHV3-23
True	5109	D left	39	23	0	100.0	IGHD5/OR15-5b
True	5109	D right	39	23	0	100.0	IGHD5/OR15-5b
True	5109	J	39	48	0	97.37	IGHJ4
False	5110	V	39	296	1	92.91	IGHV3-30
True	5110	D left	39	19	0	93.33	IGHD4/OR15-4b
False	5110	D right	39	19	0	93.33	IGHD4/OR15-4b
True	5110	J	39	62	0	100.0	IGHJ6
False	5111	V	39	293	1	100.0	IGHV4-34
True	5111	D left	39	31	0	95.45	IGHD3-22
False	5111	D right	39	31	1	95.45	IGHD3-22
True	5111	J	39	51	1	100.0	IGHJ5
True	5112	V	26	296	0	89.12	IGHV3-21
True	5112	D left	26	31	0	93.75	IGHD3-10
True	5112	D right	26	31	0	93.75	IGHD3-10
True	5112	J	26	51	0	95.0	IGHJ5
True	5113	V	19	296	1	93.52	IGHV3-30
True	5113	D left	19	31	0	90.91	IGHD3-22
False	5113	D right	19	31	0	90.91	IGHD3-22
True	5113	J	19	62	0	91.84	IGHJ6
False	5114	V	41	299	2	100.0	IGHV4-39
False	5114	D left	41	19	0	100.0	IGHD4/OR15-4b
True	5114	D right	41	19	0	100.0	IGHD4/OR15-4b
True	5114	J	41	51	0	100.0	IGHJ5
False	5115	V	8	302	1	99.01	IGHV3-49
False	5115	D left	8	20	1	100.0	IGHD5-24
True	5115	D right	8	20	0	100.0	IGHD5-24
False	5115	J	8	48	0	100.0	IGHJ4
False	5116	V	21	296	2	100.0	IGHV3-21
True	5116	D left	21	21	0	100.0	IGHD6-19
False	5116	D right	21	21	0	100.0	IGHD6-19
True	5116	J	21	48	0	100.0	IGHJ4
False	5117	V	14	296	1	100.0	IGHV1-18
True	5117	D left	14	31	0	100.0	IGHD3-22
True	5117	D right	14	31	1	100.0	IGHD3-22
True	5117	J	14	48	0	100.0	IGHJ4
False	5118	V	13	294	0	99.66	IGHV3-30-3
True	5118	D left	13	21	0	100.0	IGHD6-19
False	5118	D right	13	21	0	100.0	IGHD6-19
True	5118	J	13	48	1	100.0	IGHJ4
True	5119	V	23	293	0	86.25	IGHV4-34
True	5119	D left	23	17	0	100.0	IGHD1-14
False	5119	D right	23	17	2	100.0	IGHD1-14
False	5119	J	23	48	1	95.24	IGHJ4
True	5120	V	22	298	0	98.31	IGHV3-9
True	5120	D left	22	31	0	100.0	IGHD3-3
True	5120	D right	22	31	0	100.0	IGHD3-3
True	5120	J	22	62	0	97.56	IGHJ6
True	5121	V	18	293	0	94.18	IGHV3-66
True	5121	D left	18	20	0	100.0	IGHD5-24
True	5121	D right	18	20	0	100.0	IGHD5-24
True	5121	J	18	53	0	100.0	IGHJ2
True	5122	V	19	296	0	95.92	IGHV1-18
True	5122	D left	19	23	0	100.0	IGHD5-12
True	5122	D right	19	23	0	100.0	IGHD5-12
True	5122	J	19	51	0	100.0	IGHJ5
True	5123	V	28	299	0	92.62	IGHV4-31
True	5123	D left	28	20	0	100.0	IGHD1-26
True	5123	D right	28	20	0	100.0	IGHD1-26
True	5123	J	28	62	0	100.0	IGHJ6
False	5124	V	10	296	1	100.0	IGHV3-30
True	5124	D left	10	31	0	100.0	IGHD2-8
True	5124	D right	10	31	0	100.0	IGHD2-8
True	5124	J	10	53	0	97.78	IGHJ2
False	5125	V	6	293	1	89.76	IGHV4-34
True	5125	D left	6	20	2	100.0	IGHD5-5
True	5125	D right	6	20	1	100.0	IGHD5-5
True	5125	J	6	48	0	96.88	IGHJ4
True	5126	V	39	293	1	100.0	IGHV4-59
True	5126	D left	39	31	0	100.0	IGHD2-8
True	5126	D right	39	31	0	100.0	IGHD2-8
True	5126	J	39	51	0	100.0	IGHJ5
True	5127	V	36	293	0	100.0	IGHV4-34
True	5127	D left	36	18	0	100.0	IGHD6-6
False	5127	D right	36	18	1	100.0	IGHD6-6
True	5127	J	36	62	0	100.0	IGHJ6
True	5128	V	34	293	0	100.0	IGHV4-34
True	5128	D left	34	31	0	100.0	IGHD2-2
True	5128	D right	34	31	0	100.0	IGHD2-2
True	5128	J	34	62	0	100.0	IGHJ6
True	5129	V	29	293	0	99.66	IGHV4-34
True	5129	D left	29	21	0	100.0	IGHD6-13
False	5129	D right	29	21	0	100.0	IGHD6-13
True	5129	J	29	48	0	100.0	IGHJ4
False	5130	V	12	294	0	100.0	IGHV4-b
True	5130	D left	12	21	0	100.0	IGHD6-19
True	5130	D right	12	21	0	100.0	IGHD6-19
True	5130	J	12	62	0	98.21	IGHJ6
False	5131	V	21	294	0	100.0	IGHV1-2
True	5131	D left	21	18	1	100.0	IGHD6-6
False	5131	D right	21	18	1	100.0	IGHD6-6
True	5131	J	21	62	1	100.0	IGHJ6
False	5132	V	15	293	0	95.56	IGHV4-34
True	5132	D left	15	31	2	100.0	IGHD2-8
True	5132	D right	15	31	0	100.0	IGHD2-8
True	5132	J	15	62	0	97.96	IGHJ6
False	5133	V	45	294	0	100.0	IGHV1-2
True	5133	D left	45	16	0	100.0	IGHD4-11
True	5133	D right	45	16	0	100.0	IGHD4-11
True	5133	J	45	62	1	97.62	IGHJ6
True	5134	V	13	296	0	93.49	IGHV3-23
True	5134	D left	13	21	0	100.0	IGHD6-19
True	5134	D right	13	21	0	100.0	IGHD6-19
False	5134	J	13	48	1	95.24	IGHJ4
False	5135	V	17	294	0	100.0	IGHV3-30-3
True	5135	D left	17	18	0	100.0	IGHD6-6
False	5135	D right	17	18	0	100.0	IGHD6-6
False	5135	J	17	48	1	100.0	IGHJ4
False	5136	V	7	296	2	100.0	IGHV1-18
True	5136	D left	7	20	0	100.0	IGHD1-26
False	5136	D right	7	20	0	100.0	IGHD1-26
True	5136	J	7	48	0	100.0	IGHJ4
False	5137	V	37	296	2	99.32	IGHV3-48
True	5137	D left	37	31	1	100.0	IGHD3-3
True	5137	D right	37	31	0	100.0	IGHD3-3
True	5137	J	37	62	0	100.0	IGHJ6
False	5138	V	37	299	1	100.0	IGHV4-39
True	5138	D left	37	19	0	100.0	IGHD4-23
True	5138	D right	37	19	3	100.0	IGHD4-23
True	5138	J	37	48	3	100.0	IGHJ4
True	5139	V	14	296	0	99.66	IGHV1-69
True	5139	D left	14	31	1	95.83	IGHD3-22
True	5139	D right	14	31	1	95.83	IGHD3-22
True	5139	J	14	48	1	100.0	IGHJ4
False	5140	V	34	296	2	96.84	IGHV1-18
True	5140	D left	34	31	0	93.1	IGHD3-10
True	5140	D right	34	31	0	93.1	IGHD3-10
True	5140	J	34	48	0	100.0	IGHJ4
True	5141	V	5	296	0	95.59	IGHV3-48
True	5141	D left	5	16	0	100.0	IGHD4-17
False	5141	D right	5	16	3	100.0	IGHD4-17
True	5141	J	5	48	0	100.0	IGHJ4
True	5142	V	16	296	1	98.98	IGHV3-48
True	5142	D left	16	20	0	92.31	IGHD1-26
True	5142	D right	16	20	1	92.31	IGHD1-26
True	5142	J	16	48	0	96.88	IGHJ4
True	5143	V	102	299	0	100.0	IGHV4-39
True	5143	D left	102	31	0	100.0	IGHD2-2
True	5143	D right	102	31	0	100.0	IGHD2-2
True	5143	J	102	62	0	100.0	IGHJ6
False	5144	V	32	296	1	96.28	IGHV3-23
True	5144	D left	32	31	1	100.0	IGHD3-22
True	5144	D right	32	31	0	100.0	IGHD3-22
False	5144	J	32	48	1	100.0	IGHJ4
True	5145	V	14	296	0	94.58	IGHV1-3
True	5145	D left	14	21	0	100.0	IGHD6-19
False	5145	D right	14	21	0	100.0	IGHD6-19
False	5145	J	14	48	2	97.37	IGHJ4
False	5146	V	6	305	1	77.38	IGHV6-1
True	5146	D left	6	37	1	100.0	IGHD3-16
True	5146	D right	6	37	0	100.0	IGHD3-16
True	5146	J	6	48	0	100.0	IGHJ4
True	5147	V	33	296	2	91.41	IGHV1-8
True	5147	D left	33	28	0	100.0	IGHD2-21
True	5147	D right	33	28	0	100.0	IGHD2-21
True	5147	J	33	62	0	97.14	IGHJ6
True	5148	V	53	293	0	100.0	IGHV4-34
True	5148	D left	53	20	2	100.0	IGHD1-26
True	5148	D right	53	20	0	100.0	IGHD1-26
False	5148	J	53	48	0	100.0	IGHJ4
False	5149	V	13	296	2	92.57	IGHV3-21
True	5149	D left	13	31	0	100.0	IGHD3-3
True	5149	D right	13	31	1	100.0	IGHD3-3
True	5149	J	13	48	0	100.0	IGHJ4
True	5150	V	34	299	0	98.66	IGHV4-39
True	5150	D left	34	31	0	100.0	IGHD3-9
True	5150	D right	34	31	0	100.0	IGHD3-9
True	5150	J	34	53	2	100.0	IGHJ2
True	5151	V	98	296	2	100.0	IGHV5-51
True	5151	D left	98	31	0	100.0	IGHD3-10
True	5151	D right	98	31	1	100.0	IGHD3-10
True	5152	V	17	293	0	100.0	IGHV4-34
False	5152	D left	17	23	2	100.0	IGHD5-12
True	5152	D right	17	23	0	100.0	IGHD5-12
True	5152	J	17	48	0	97.44	IGHJ4
False	5153	V	17	293	0	99.66	IGHV4-34
False	5153	D left	17	18	3	100.0	IGHD6-6
False	5153	D right	17	18	4	100.0	IGHD6-6
True	5153	J	17	48	0	100.0	IGHJ4
False	5154	V	28	296	2	100.0	IGHV1-2
True	5154	D left	28	31	0	100.0	IGHD3-3
True	5154	D right	28	31	3	100.0	IGHD3-3
True	5154	J	28	62	0	100.0	IGHJ6
False	5155	V	10	298	0	98.99	IGHV3-43
False	5155	D left	10	31	5	100.0	IGHD3-22
True	5155	D right	10	31	0	100.0	IGHD3-22
True	5155	J	10	48	0	100.0	IGHJ4
False	5156	V	17	298	1	100.0	IGHV3-9
True	5156	D left	17	21	0	100.0	IGHD6-19
True	5156	D right	17	21	3	100.0	IGHD6-19
True	5156	J	17	62	0	98.04	IGHJ6
False	5157	V	11	296	1	87.5	IGHV3-30
True	5157	D left	11	37	0	100.0	IGHD3-16
True	5157	D right	11	37	1	100.0	IGHD3-16
True	5157	J	11	62	1	95.65	IGHJ6
True	5158	V	29	296	0	92.52	IGHV3-23
False	5158	D left	29	19	1	100.0	IGHD4/OR15-4b
True	5158	D right	29	19	0	100.0	IGHD4/OR15-4b
False	5158	J	29	48	0	100.0	IGHJ4
True	5159	V	21	298	0	92.93	IGHV3-9
